,Id,FPYear,EDegree,GMSalary,GLArea,HChildren,CMValue,CRate,PMotor,PHousehold,PHealth,PLife,PCompensations
7788,7789,1992.0,3 - BSc/MSc,6622.0,4.0,0.0,51.9000000000001,0.877656866488482,260.16,44.45,285.61,32.45,5.89
7789,7790,1988.0,1 - Basic,5826.0,4.0,1.0,-72.1199999999999,1.05029083729121,269.16,427.3,139.47,47.12,53.9
7790,7791,1977.0,3 - BSc/MSc,6475.0,3.0,1.0,259.49,0.674347527472527,342.73,334.5,134.47,50.01,11.89
7791,7792,1984.0,2 - High School,4396.0,4.0,1.0,305.39,0.671893620402002,148.14,511.2,166.81,103.13,77.68
7792,7793,1979.0,2 - High School,7100.0,1.0,0.0,252.72,0.631690626491963,161.92,225.05,251.27,60.01,55.79
7793,7794,1992.0,3 - BSc/MSc,7703.0,4.0,0.0,19.2399999999998,0.938109427680083,154.92,161.15,281.83,52.12,64.79
7794,7795,1977.0,3 - BSc/MSc,4421.0,4.0,1.0,214.17,0.625594865372574,213.82,87.25,216.82,61.9,59.01
7795,7796,1978.0,2 - High School,4589.0,4.0,1.0,145.81,0.782695537122793,236.6,260.05,200.15,29.45,59.79
7796,7797,1993.0,2 - High School,7749.0,1.0,0.0,348.5,0.502159309021113,216.04,177.8,243.38,66.68,46.34
7797,7798,1975.0,1 - Basic,4382.0,4.0,1.0,455.3,0.540171562057213,237.38,565.65,101.24,27.45,112.8
7798,7799,1988.0,3 - BSc/MSc,4359.0,1.0,1.0,19.5599999999999,0.930072344365457,339.51,78.9,143.36,20.56,54.9
7799,7800,1980.0,3 - BSc/MSc,3725.0,1.0,1.0,37.4699999999999,0.899046541693601,399.41,77.25,123.58,1.89,16.67
7800,7801,1982.0,2 - High School,5454.0,4.0,1.0,-59.3400000000001,1.05849985519838,466.2,8.9,77.57,23.67,10.67
7801,7802,1993.0,3 - BSc/MSc,5807.0,1.0,1.0,578.89,0.226258200082001,276.94,250.6,176.59,34.23,42.12
7802,7803,1992.0,1 - Basic,6298.0,4.0,0.0,256.28,0.558901016183666,180.48,83.35,313.28,43.12,17.45
7803,7804,1982.0,2 - High School,2474.0,4.0,1.0,-44.1199999999999,1.02756314150617,60.79,118.35,276.94,137.47,100.13
7804,7805,1990.0,1 - Basic,7741.0,3.0,0.0,314.27,0.625182288214238,235.49,398.95,203.26,7.78,59.68
7805,7806,1978.0,3 - BSc/MSc,2392.0,3.0,1.0,489.87,0.199829046545963,442.64,74.45,126.58,0.89,-1.11
7806,7807,1987.0,3 - BSc/MSc,5901.0,3.0,0.0,239.71,0.65682690313213,306.39,211.7,200.26,24.45,28.56
7807,7808,1976.0,3 - BSc/MSc,5126.0,4.0,1.0,-32.66,1.01310633929335,447.64,-15.55,124.69,7.89,19.78
7808,7809,1986.0,2 - High School,2087.0,4.0,1.0,-142.91,1.1125610966855,49.01,560.65,190.37,182.7,64.79
7809,7810,1990.0,2 - High School,3508.0,3.0,1.0,346.06,0.471936016394376,242.6,133.35,281.72,40.12,4.89
7810,7811,1980.0,3 - BSc/MSc,6287.0,3.0,1.0,525.32,0.16506857628353,444.53,98.9,74.46,34.34,6.89
7811,7812,1983.0,1 - Basic,3191.0,2.0,0.0,855.39,0.376759167492567,60.01,1020.75,131.47,55.9,144.47
7812,7813,1990.0,2 - High School,2088.0,4.0,1.0,407.31,0.479244964826058,166.92,298.95,218.93,111.8,33.56
7813,7814,1982.0,1 - Basic,1887.0,3.0,0.0,-25.0,1.0,85.24,563.45,151.14,71.68,139.25
7814,7815,1984.0,3 - BSc/MSc,6481.0,4.0,0.0,-134.11,1.20743346007605,554.55,-55.0,22.56,0.89,3.0
7815,7816,1988.0,3 - BSc/MSc,2963.0,2.0,1.0,-82.01,1.07918935437271,192.48,171.15,291.61,57.01,7.67
7816,7817,1997.0,1 - Basic,2083.0,3.0,1.0,236.94,0.713363389652456,62.79,417.3,67.68,199.15,166.92
7817,7818,1988.0,3 - BSc/MSc,8064.0,3.0,0.0,357.63,0.3660448008483,378.85,39.45,158.03,23.45,3.78
7818,7819,1976.0,3 - BSc/MSc,5960.0,4.0,1.0,181.47,0.743170962284804,320.95,266.15,157.14,33.34,26.34
7819,7820,1992.0,2 - High School,3411.0,1.0,1.0,311.62,0.529650122959982,386.63,148.35,130.69,17.78,32.23
7820,7821,1985.0,3 - BSc/MSc,5248.0,3.0,1.0,360.19,0.342679180887372,440.86,-15.0,97.13,37.34,25.67
7821,7822,1989.0,3 - BSc/MSc,2697.0,1.0,1.0,0.909999999999968,0.954904622667781,287.72,-10.55,214.15,47.01,36.23
7822,7823,1983.0,3 - BSc/MSc,6385.0,3.0,1.0,113.58,0.801844569957818,371.96,132.8,161.14,5.78,27.67
7823,7824,1989.0,2 - High School,2934.0,4.0,1.0,482.98,0.355199857833742,217.82,231.15,277.94,59.01,1.89
7824,7825,1978.0,3 - BSc/MSc,7735.0,4.0,1.0,-25.8900000000001,1.00146461072622,487.87,34.45,72.68,6.78,5.89
7825,7826,1995.0,2 - High School,8447.0,2.0,1.0,271.83,0.577038715285199,285.61,123.35,180.7,94.24,17.89
7826,7827,1988.0,2 - High School,8218.0,4.0,1.0,352.18,0.428341921794483,400.63,112.25,95.13,28.34,23.45
7827,7828,1981.0,3 - BSc/MSc,3773.0,3.0,1.0,583.55,0.200118296529968,382.74,197.25,116.69,28.56,35.56
7828,7829,1997.0,1 - Basic,4998.0,4.0,1.0,406.74,0.364368476068489,210.15,98.9,247.49,2.0,120.69
7829,7830,1990.0,3 - BSc/MSc,3280.0,3.0,1.0,356.07,0.439248348220198,270.83,93.35,191.48,107.02,16.89
7830,7831,1987.0,4 - PhD,2853.0,4.0,1.0,388.53,0.279011786038078,410.19,-5.55,148.25,14.78,5.89
7831,7832,1997.0,2 - High School,6511.0,1.0,0.0,297.07,0.58928024892879,169.7,263.95,243.38,49.01,58.12
7832,7833,1995.0,4 - PhD,8301.0,1.0,0.0,-112.68,1.11388196176226,214.15,201.15,266.94,70.79,16.89
7833,7834,1990.0,3 - BSc/MSc,4208.0,2.0,1.0,-35.4400000000001,1.01629798460746,479.98,78.35,86.46,-1.11,-3.11
7834,7835,1977.0,2 - High School,1787.0,3.0,0.0,260.61,0.680425636664727,238.6,383.4,156.03,47.01,68.68
7835,7836,1995.0,2 - High School,3893.0,2.0,1.0,531.76,0.238951843295925,381.96,143.35,133.58,31.45,41.23
7836,7837,1995.0,2 - High School,6286.0,4.0,1.0,182.15,0.779667506940234,241.6,402.85,166.81,47.23,81.68
7837,7838,1977.0,3 - BSc/MSc,4059.0,3.0,1.0,523.87,0.184588186356073,434.75,118.9,122.69,-4.0,0.78
7838,7839,1998.0,3 - BSc/MSc,6581.0,4.0,0.0,113.03,0.808387472930202,294.61,151.7,191.48,13.67,68.9
7839,7840,1977.0,1 - Basic,3707.0,4.0,1.0,-152.91,1.10717757071994,125.69,736.8,211.04,-4.0,123.91
7840,7841,1989.0,2 - High School,5088.0,4.0,1.0,398.55,0.217748637916705,495.87,-45.55,62.68,18.78,9.67
7841,7842,1995.0,3 - BSc/MSc,8257.0,4.0,0.0,344.06,0.479228989106508,220.71,148.35,294.61,13.78,31.23
7842,7843,1979.0,2 - High School,5694.0,2.0,1.0,3.45000000000005,0.958223814628273,390.63,108.9,129.69,28.45,23.34
7843,7844,1987.0,3 - BSc/MSc,6724.0,1.0,1.0,216.82,0.684320457423338,169.7,216.15,304.39,50.12,25.67
7844,7845,1994.0,3 - BSc/MSc,7136.0,1.0,1.0,31.79,0.907157337169762,274.83,68.35,222.71,34.23,11.56
7845,7846,1984.0,1 - Basic,4521.0,1.0,1.0,-25.0,1.0,415.19,19.45,106.91,22.45,33.56
7846,7847,1991.0,2 - High School,3948.0,4.0,1.0,451.09,0.210032024159158,420.08,14.45,92.35,56.01,19.78
7847,7848,1986.0,3 - BSc/MSc,2685.0,1.0,1.0,383.31,0.50067260186861,155.92,318.4,253.38,-0.11,90.13
7848,7849,1986.0,2 - High School,7998.0,1.0,1.0,421.2,0.353145839373731,95.13,127.25,243.6,84.46,139.36
7849,7850,1985.0,3 - BSc/MSc,7855.0,4.0,0.0,19.5700000000001,0.928537070292458,276.72,53.35,211.93,45.23,36.45
7850,7851,1997.0,2 - High School,5668.0,1.0,1.0,500.89,0.0413263817996208,550.55,-25.55,22.67,4.89,-4.0
7851,7852,1993.0,3 - BSc/MSc,4426.0,1.0,1.0,42.89,0.899207197577053,237.6,94.45,274.83,40.12,26.56
7852,7853,1991.0,3 - BSc/MSc,3432.0,1.0,1.0,343.29,0.394379398802868,379.07,38.9,140.25,30.34,19.56
7853,7854,1995.0,3 - BSc/MSc,7023.0,4.0,1.0,454.53,0.367674982857746,229.6,206.7,201.26,77.57,43.23
7854,7855,1991.0,2 - High School,4605.0,4.0,1.0,254.05,0.712438169826875,116.8,461.75,112.8,171.92,107.13
7855,7856,1990.0,3 - BSc/MSc,6380.0,3.0,1.0,-37.89,1.02208401864035,450.42,43.35,87.24,7.78,-5.11
7856,7857,1986.0,2 - High School,5648.0,1.0,1.0,-32.0000000000001,1.01089189020975,399.52,63.35,154.25,18.56,7.0
7857,7858,1976.0,3 - BSc/MSc,6145.0,2.0,0.0,122.36,0.814157617948621,344.4,265.05,65.79,105.02,12.67
7858,7859,1980.0,2 - High School,5783.0,4.0,1.0,325.62,0.680312921696634,350.62,613.45,54.9,42.23,35.56
7859,7860,1974.0,4 - PhD,8610.0,4.0,0.0,325.09,0.36984304125567,396.41,-25.55,167.92,4.78,12.0
7860,7861,1986.0,3 - BSc/MSc,3920.0,3.0,1.0,-116.99,1.1655806753546,360.4,-40.55,212.04,12.78,10.89
7861,7862,1994.0,3 - BSc/MSc,3526.0,2.0,1.0,412.09,0.355134257893184,318.06,117.25,201.37,19.67,21.45
7862,7863,1988.0,3 - BSc/MSc,5236.0,3.0,0.0,-43.5600000000001,1.02551272887227,287.61,200.6,198.26,22.45,18.56
7863,7864,1985.0,3 - BSc/MSc,6288.0,1.0,1.0,311.84,0.580313979566409,336.84,264.5,104.91,34.45,61.9
7864,7865,1993.0,2 - High School,6121.0,4.0,1.0,175.83,0.746157540826129,255.38,263.95,209.15,62.79,-0.11
7865,7866,1991.0,3 - BSc/MSc,6254.0,3.0,0.0,-30.0,1.00598859770996,157.25,271.15,309.28,92.24,5.0
7866,7867,1982.0,3 - BSc/MSc,7930.0,1.0,1.0,324.51,0.508514617580471,335.62,137.8,156.92,33.45,47.34
7867,7868,1988.0,3 - BSc/MSc,8629.0,4.0,0.0,6.45000000000005,0.9675277743361,162.92,485.65,266.05,31.45,22.45
7868,7869,1996.0,3 - BSc/MSc,6147.0,1.0,0.0,441.75,0.299300426349607,372.18,83.9,194.48,10.67,4.89
7869,7870,1996.0,2 - High School,3477.0,4.0,0.0,-17.99,0.990560193913278,75.46,234.5,205.15,135.36,92.13
7870,7871,1987.0,3 - BSc/MSc,6451.0,2.0,1.0,347.65,0.29688679245283,480.09,-65.0,66.9,22.56,25.45
7871,7872,1984.0,3 - BSc/MSc,2857.0,1.0,1.0,-25.11,1.00013692491536,425.08,251.7,106.02,20.67,-0.11
7872,7873,1988.0,3 - BSc/MSc,2148.0,4.0,1.0,57.5600000000001,0.881399758662299,363.18,128.9,169.7,-6.0,40.34
7873,7874,1988.0,3 - BSc/MSc,7162.0,1.0,0.0,36.46,0.903854577310556,284.72,87.8,240.38,17.56,8.78
7874,7875,1981.0,2 - High School,3876.0,2.0,1.0,-136.8,1.13991790148178,96.13,270.05,321.06,52.9,58.9
7875,7876,1975.0,3 - BSc/MSc,3445.0,4.0,1.0,55.5799999999999,0.877666277004357,339.62,92.25,168.92,46.23,11.67
7876,7877,1992.0,3 - BSc/MSc,8428.0,1.0,0.0,160.05,0.658931731052787,225.6,-40.55,236.71,49.12,71.68
7877,7878,1995.0,2 - High School,7056.0,2.0,1.0,757.14,0.139294832291575,288.72,378.4,126.58,85.46,29.56
7878,7879,1981.0,2 - High School,2101.0,1.0,1.0,-45.5599999999999,1.02549729649288,96.35,246.7,326.95,57.9,78.46
7879,7880,1990.0,1 - Basic,2164.0,3.0,0.0,386.2,0.554476900407385,45.34,411.2,59.9,176.81,229.71
7880,7881,1995.0,3 - BSc/MSc,6978.0,2.0,0.0,-46.6700000000001,1.02960746539875,358.18,182.25,169.81,15.67,6.0
7881,7882,1980.0,3 - BSc/MSc,5517.0,3.0,1.0,-25.0,1.0,442.86,113.35,107.91,17.78,12.67
7882,7883,1994.0,2 - High School,5276.0,2.0,1.0,144.03,0.812707066006272,194.48,364.5,267.16,25.45,50.9
7883,7884,1976.0,1 - Basic,7251.0,4.0,0.0,688.92,0.327961442879735,243.49,612.9,104.91,8.89,92.13
7884,7885,1987.0,1 - Basic,1468.0,4.0,1.0,-154.47,1.08326259196378,46.23,1202.45,103.13,27.45,175.7
7885,7886,1986.0,4 - PhD,4445.0,1.0,1.0,-116.89,1.17207865168539,517.32,-50.0,56.79,0.89,9.0
7886,7887,1997.0,3 - BSc/MSc,4603.0,3.0,1.0,122.69,0.772125532308832,331.62,98.9,168.81,23.45,25.34
7887,7888,1975.0,3 - BSc/MSc,3568.0,2.0,1.0,-42.7800000000001,1.02243929526983,186.48,251.7,312.06,17.78,24.34
7888,7889,1976.0,2 - High School,6156.0,4.0,1.0,-34.78,1.01538800427969,501.76,49.45,74.57,4.78,5.0
7889,7890,1990.0,2 - High School,7238.0,1.0,0.0,294.73,0.472009379747672,355.29,4.45,189.59,20.67,35.56
7890,7891,1988.0,3 - BSc/MSc,4015.0,4.0,1.0,201.82,0.631330862752747,275.94,42.8,247.38,15.78,33.34
7891,7892,1995.0,3 - BSc/MSc,3361.0,2.0,1.0,96.0099999999999,0.821957714773346,397.52,94.45,142.47,18.67,26.56
7893,7894,1995.0,1 - Basic,3967.0,3.0,1.0,189.15,0.711138987806194,308.28,186.7,174.7,27.45,44.23
7894,7895,1995.0,3 - BSc/MSc,5177.0,1.0,1.0,-53.22,1.04865517241379,491.98,-10.0,99.24,5.78,-7.0
7895,7896,1984.0,3 - BSc/MSc,2756.0,4.0,0.0,84.1399999999999,0.842137236750752,161.03,136.7,313.06,27.56,53.01
7896,7897,1990.0,3 - BSc/MSc,4541.0,4.0,1.0,-54.5600000000001,1.04725366071999,485.87,39.45,53.01,17.67,29.56
7897,7898,1976.0,3 - BSc/MSc,4146.0,3.0,1.0,-17.33,0.987058565474885,394.52,24.45,166.03,7.89,-0.22
7898,7899,1985.0,3 - BSc/MSc,4936.0,3.0,1.0,8.55999999999995,0.955641910199982,369.07,158.35,166.03,29.56,33.56
7899,7900,1984.0,3 - BSc/MSc,5941.0,4.0,1.0,-11.11,0.978681932592547,492.65,69.45,70.57,5.0,13.89
7900,7901,1997.0,3 - BSc/MSc,6736.0,1.0,1.0,733.91,0.188574544521427,274.94,427.85,125.69,81.46,25.34
7901,7902,1992.0,4 - PhD,3341.0,4.0,1.0,-51.3200000000001,1.04653794469199,527.32,-15.55,49.01,10.89,-6.11
7902,7903,1989.0,1 - Basic,1688.0,4.0,1.0,324.29,0.40966400757166,104.02,33.35,105.02,157.92,191.37
7903,7904,1983.0,2 - High School,2668.0,2.0,1.0,380.42,0.5539737722232,256.05,421.2,176.81,19.56,35.34
7904,7905,1974.0,3 - BSc/MSc,4707.0,4.0,1.0,-46.8900000000003,1.00680337651359,3106.62,30.0,59.01,12.89,9.0
7905,7906,1993.0,3 - BSc/MSc,4338.0,4.0,1.0,229.49,0.615968491579646,209.26,78.35,280.72,45.23,49.12
7906,7907,1996.0,4 - PhD,3636.0,1.0,1.0,-36.3100000000001,1.01990776596494,415.19,-1.1,137.36,12.89,3.78
7907,7908,1990.0,2 - High School,3961.0,1.0,0.0,193.15,0.702663286446407,179.7,158.35,310.28,23.45,61.9
7908,7909,1981.0,2 - High School,1777.0,1.0,1.0,729.6,0.357125209790508,56.12,749.6,195.26,5.0,167.81
7909,7910,1987.0,2 - High School,4073.0,4.0,1.0,251.16,0.635581478206938,120.91,191.15,290.5,118.8,36.45
7910,7911,1982.0,2 - High School,3765.0,1.0,1.0,119.36,0.830793754981481,150.25,338.95,294.39,63.68,5.89
7911,7912,1992.0,2 - High School,4994.0,3.0,0.0,-89.5699999999999,1.10660744947827,245.38,58.35,182.48,54.9,64.57
7912,7913,1996.0,2 - High School,2801.0,4.0,0.0,-199.81,1.17168532704773,44.23,539.0,220.04,174.81,40.12
7913,7914,1977.0,2 - High School,4743.0,3.0,1.0,376.84,0.443527391569268,304.5,123.9,213.04,26.56,54.12
7914,7915,1984.0,3 - BSc/MSc,3142.0,3.0,1.0,-27.0000000000001,1.00277943771975,384.63,138.35,151.25,21.67,23.67
7915,7916,1993.0,3 - BSc/MSc,3288.0,4.0,1.0,319.5,0.56498131124356,133.36,251.15,309.28,93.35,4.78
7916,7917,1992.0,2 - High School,2413.0,3.0,0.0,574.12,0.405162827640985,97.13,549.0,243.38,50.12,67.57
7917,7918,1991.0,3 - BSc/MSc,3923.0,3.0,1.0,419.52,0.349384541076943,330.73,123.9,212.93,12.89,2.78
7918,7919,1993.0,3 - BSc/MSc,7367.0,1.0,1.0,305.95,0.576514094870056,254.27,239.5,153.25,57.79,76.68
7919,7920,1992.0,3 - BSc/MSc,3964.0,4.0,1.0,-76.23,1.08616310947407,344.4,23.35,140.25,35.34,51.23
7920,7921,1974.0,2 - High School,1697.0,1.0,1.0,144.03,0.873903377894486,75.68,946.85,146.14,132.58,39.23
7921,7922,1988.0,2 - High School,3385.0,1.0,1.0,227.05,0.779182436220914,155.92,706.8,182.59,12.67,83.46
7922,7923,1983.0,3 - BSc/MSc,5472.0,1.0,1.0,298.95,0.498622546895314,315.28,78.9,222.71,20.56,8.67
7923,7924,1997.0,3 - BSc/MSc,6304.0,1.0,0.0,813.16,0.271798436142485,111.91,726.25,289.5,19.56,3.78
7924,7925,1982.0,1 - Basic,4937.0,1.0,1.0,321.4,0.451629755101395,377.96,72.25,115.69,34.23,31.56
7925,7926,1989.0,3 - BSc/MSc,8779.0,4.0,0.0,-48.5600000000001,1.03449942159289,165.92,132.25,296.39,23.56,64.79
7926,7927,1992.0,2 - High School,4810.0,4.0,1.0,69.1399999999999,0.868710253263416,257.16,205.05,157.92,-7.0,103.91
7927,7928,1990.0,1 - Basic,1572.0,3.0,1.0,981.75,0.17861921545591,65.68,799.6,191.48,141.47,27.45
7928,7929,1976.0,2 - High School,6920.0,3.0,1.0,171.15,0.732736538042293,340.51,186.15,136.58,40.34,30.34
7929,7930,1981.0,3 - BSc/MSc,1497.0,3.0,0.0,-105.79,1.13600781131631,195.48,3.9,233.6,40.12,120.91
7930,7931,1990.0,3 - BSc/MSc,6337.0,1.0,0.0,265.06,0.487127802532004,295.61,-5.55,243.38,8.78,23.34
7931,7932,1991.0,3 - BSc/MSc,4755.0,3.0,1.0,345.97,0.306598130841121,418.19,-55.0,164.03,0.89,6.89
7932,7933,1978.0,3 - BSc/MSc,5216.0,2.0,1.0,-10.33,0.976665394159191,412.3,63.35,122.58,14.67,15.78
7933,7934,1979.0,1 - Basic,5917.0,2.0,1.0,304.95,0.57169375356976,376.07,211.7,112.91,46.12,23.56
7934,7935,1994.0,3 - BSc/MSc,9142.0,3.0,0.0,362.74,0.487062122975976,142.25,226.15,363.07,29.56,-5.11
7935,7936,1976.0,1 - Basic,1592.0,3.0,0.0,519.66,0.478394943497414,60.79,579.0,207.26,102.02,95.13
7936,7937,1979.0,3 - BSc/MSc,4684.0,3.0,1.0,-7.76999999999998,0.971256985570106,513.54,19.45,64.68,2.89,-1.11
7937,7938,1987.0,2 - High School,5224.0,4.0,0.0,321.62,0.537173529883032,212.15,206.15,204.15,71.68,54.79
7938,7939,1994.0,2 - High School,7577.0,1.0,0.0,191.04,0.671571906354515,256.27,102.25,236.6,22.45,40.23
7939,7940,1974.0,1 - Basic,2271.0,1.0,1.0,334.52,0.502683561113263,100.13,171.15,273.94,89.46,88.24
7940,7941,1980.0,4 - PhD,3745.0,4.0,1.0,247.05,0.637865395878814,290.61,182.8,221.71,18.78,37.34
7941,7942,1984.0,1 - Basic,6216.0,4.0,1.0,-4.43999999999994,0.977271722308202,163.92,369.5,230.82,59.9,80.46
7942,7943,1979.0,3 - BSc/MSc,6677.0,3.0,0.0,378.3,0.334125844106527,407.52,19.45,151.25,1.89,25.56
7943,7944,1976.0,2 - High School,3329.0,1.0,1.0,717.35,0.383880552420158,127.69,742.35,150.25,83.46,101.13
7944,7945,1991.0,3 - BSc/MSc,4814.0,4.0,1.0,-25.0,1.0,467.31,108.9,82.35,8.89,16.67
7945,7946,1994.0,3 - BSc/MSc,2626.0,3.0,0.0,-25.0,1.0,107.13,352.3,126.69,134.47,165.14
7946,7947,1976.0,2 - High School,2060.0,4.0,1.0,-10.33,0.975716745017546,185.7,18.9,296.61,44.12,58.79
7947,7948,1993.0,3 - BSc/MSc,4439.0,4.0,1.0,440.54,0.162697841726619,510.54,-45.0,68.68,5.89,15.89
7948,7949,1977.0,3 - BSc/MSc,5791.0,2.0,1.0,543.67,0.0770142180094787,539.1,38.9,35.23,6.0,-3.11
7949,7950,1976.0,3 - BSc/MSc,4935.0,2.0,1.0,-95.9999999999999,1.13598666947578,418.19,-65.0,151.14,11.78,6.0
7950,7951,1984.0,3 - BSc/MSc,7264.0,1.0,0.0,227.28,0.605960264900662,179.48,72.8,322.06,25.56,40.34
7951,7952,1975.0,3 - BSc/MSc,6944.0,1.0,1.0,5.45000000000005,0.952047244094488,458.42,30.0,99.24,30.45,16.89
7952,7953,1982.0,3 - BSc/MSc,2847.0,1.0,1.0,152.37,0.770780563453089,176.59,217.25,320.06,30.34,29.56
7953,7954,1993.0,2 - High School,6682.0,3.0,0.0,708.35,0.284201382110647,239.71,535.65,181.59,25.56,42.01
7954,7955,1989.0,3 - BSc/MSc,3361.0,1.0,1.0,44.6800000000001,0.954149448582634,76.68,1119.65,119.91,136.58,66.9
7955,7956,1980.0,1 - Basic,1547.0,1.0,1.0,-25.0,1.0,66.79,568.45,236.71,72.57,101.24
7956,7957,1997.0,2 - High School,7533.0,2.0,0.0,68.8099999999999,0.851779873915723,172.81,87.25,273.83,46.23,52.79
7957,7958,1991.0,2 - High School,4165.0,4.0,1.0,-13.86,0.980360700245051,171.7,-16.1,322.06,46.23,43.34
7958,7959,1987.0,1 - Basic,2093.0,3.0,1.0,1094.1,0.106635373758661,17.67,834.6,61.9,71.68,266.83
7959,7960,1988.0,3 - BSc/MSc,6348.0,3.0,1.0,524.99,0.250378225135957,424.19,152.25,60.9,26.45,69.9
7960,7961,1979.0,3 - BSc/MSc,6927.0,1.0,0.0,-25.0,1.0,288.5,108.35,258.27,16.67,5.89
7961,7962,1995.0,3 - BSc/MSc,8003.0,3.0,0.0,1457.99,0.831583095507679,431.86,107.8,7322.48,12.89,930.44
7962,7963,1975.0,4 - PhD,3735.0,1.0,1.0,-56.1,4.32976445396146,0.0,-15.55,0.0,12.89,12.0
7963,7964,1988.0,3 - BSc/MSc,2719.0,4.0,1.0,474.31,0.243607222929164,384.63,103.9,152.03,8.78,10.78
7964,7965,1984.0,1 - Basic,2478.0,1.0,1.0,385.96,0.541195909435984,27.56,383.4,127.47,175.7,181.59
7965,7966,1989.0,2 - High School,7890.0,2.0,0.0,260.51,0.575992039919211,221.04,111.7,166.81,81.57,92.24
7966,7967,1974.0,2 - High School,4694.0,1.0,1.0,16.34,0.934966256076266,377.07,39.45,167.81,41.34,10.0
7968,7969,1980.0,2 - High School,7585.0,4.0,0.0,-46.5600000000002,1.0207180196802,65.79,554.55,241.6,91.35,87.35
7969,7970,1974.0,3 - BSc/MSc,4415.0,3.0,1.0,-36.11,1.01776008696208,553.77,54.45,28.45,-6.0,-5.11
7970,7971,1984.0,3 - BSc/MSc,5822.0,1.0,1.0,396.63,0.304367194073683,276.94,20.0,129.47,55.01,124.69
7971,7972,1980.0,1 - Basic,3248.0,4.0,0.0,-25.0,1.0,170.7,531.2,96.24,121.69,98.13
7972,7973,1984.0,1 - Basic,4246.0,1.0,1.0,-25.0,1.0,250.27,87.8,253.27,14.78,44.12
7973,7974,1996.0,1 - Basic,8536.0,4.0,0.0,668.45,0.402589682621731,182.7,693.45,164.03,45.12,75.46
7974,7975,1978.0,4 - PhD,3005.0,4.0,1.0,399.08,0.312060994403439,427.97,34.45,104.91,45.23,3.89
7975,7976,1997.0,2 - High School,5946.0,4.0,1.0,-61.2300000000001,1.05593811758893,426.08,83.35,102.02,18.56,17.67
7976,7977,1990.0,1 - Basic,1434.0,3.0,1.0,-84.1200000000001,1.05758591132237,74.79,524.55,139.47,228.71,59.12
7977,7978,1997.0,3 - BSc/MSc,5596.0,3.0,1.0,140.91,0.773865990622615,456.64,158.35,109.02,11.78,-2.11
7978,7979,1976.0,3 - BSc/MSc,9309.0,4.0,0.0,-49.7700000000001,1.04434617588084,422.3,-40.55,160.14,15.78,0.89
7979,7980,1994.0,2 - High School,7608.0,3.0,0.0,230.27,0.669253692666494,255.27,212.25,260.16,44.12,0.0
7980,7981,1991.0,3 - BSc/MSc,2899.0,2.0,1.0,389.09,0.309481723585913,401.41,23.35,154.25,10.67,10.0
7981,7982,1983.0,3 - BSc/MSc,8184.0,4.0,0.0,207.71,0.753620886799644,138.36,450.65,261.16,70.57,23.78
7982,7983,1988.0,3 - BSc/MSc,5833.0,1.0,1.0,531.43,0.120963665086888,502.54,50.0,76.57,6.89,-3.0
7983,7984,1995.0,3 - BSc/MSc,7026.0,4.0,0.0,312.29,0.532923434838603,340.62,157.8,213.15,-1.11,11.67
7984,7985,1993.0,3 - BSc/MSc,5786.0,4.0,1.0,-14.11,0.982419888610864,457.53,34.45,110.8,5.78,10.89
7985,7986,1983.0,3 - BSc/MSc,5922.0,2.0,1.0,56.5699999999999,0.892296926164572,337.84,201.7,104.02,81.57,32.23
7986,7987,1984.0,1 - Basic,1529.0,4.0,1.0,-218.26,1.1604709672598,55.01,766.8,79.46,193.26,109.8
7987,7988,1995.0,1 - Basic,8575.0,4.0,0.0,168.36,0.756277099929414,254.27,231.7,243.6,25.45,38.34
7988,7989,1992.0,3 - BSc/MSc,4823.0,2.0,1.0,459.2,0.193309231461273,463.53,23.9,92.13,0.0,20.67
7989,7990,1990.0,3 - BSc/MSc,4187.0,4.0,1.0,231.05,0.670755699571809,259.05,212.25,283.83,12.78,9.78
7990,7991,1981.0,2 - High School,2725.0,4.0,1.0,247.05,0.662062283393166,249.49,241.15,173.81,59.01,81.57
7991,7992,1989.0,2 - High School,1489.0,3.0,0.0,109.47,0.86307632779407,75.68,480.1,230.71,165.03,30.56
7992,7993,1992.0,3 - BSc/MSc,6329.0,3.0,1.0,1.45000000000005,0.971417765290685,285.72,416.75,138.47,26.45,58.01
7993,7994,1979.0,4 - PhD,5323.0,4.0,1.0,528.77,0.111765177640549,514.21,44.45,57.01,2.89,4.89
7994,7995,1987.0,2 - High School,3083.0,4.0,1.0,-57.3399999999999,1.03456900974859,245.38,450.65,213.15,29.34,-3.0
7995,7996,1977.0,2 - High School,3862.0,1.0,1.0,277.16,0.635283893395133,401.63,265.6,124.69,18.67,17.89
7996,7997,1976.0,2 - High School,7510.0,4.0,1.0,528.32,0.177977180888995,453.53,93.9,113.8,-3.0,14.89
7997,7998,1997.0,1 - Basic,2238.0,3.0,1.0,-138.36,1.16142629300524,65.68,142.8,207.15,30.45,256.16
7998,7999,1978.0,2 - High School,2009.0,4.0,1.0,300.39,0.603415074102964,252.27,300.6,242.38,25.45,-0.22
7999,8000,1992.0,3 - BSc/MSc,6970.0,1.0,0.0,385.63,0.51610888522272,91.13,314.5,236.6,151.25,55.12
8000,8001,1996.0,1 - Basic,4450.0,1.0,1.0,-115.24,1.14646735160929,329.95,40.0,145.25,10.67,90.24
